Time,Bacteroides theta,Bacteroides fragilis,Bifido longum,Bifido breve,Bifido adolescentis,Eubacterium hallii,Faecalibacterium prausnitzii,Roseburia intestinalis
15.94,2.340517346,2.278687583,3.327181426,3.442494094,2.515669644,0.258512823,2.705657688,3.228748852
15.96,2.340522328,2.293701389,3.330940155,3.442494094,2.515673268,0.258512831,2.705657688,3.228748852
15.98,2.340527074,2.308734464,3.334604409,3.442494094,2.515676794,0.258512838,2.705657688,3.228748852
16,2.340531595,2.323785137,3.338175921,3.442494094,2.515680223,0.258512846,2.705657688,3.228748852
16.02,2.340535903,2.338851709,3.341656423,3.442494094,2.51568356,0.258512853,2.705657688,3.228748852
16.04,2.340540007,2.353932455,3.345047651,3.442494094,2.515686806,0.25851286,2.705657688,3.228748852
16.06,2.340543917,2.369025625,3.348351337,3.442494094,2.515689964,0.258512867,2.705657688,3.228748852
16.08,2.340547642,2.384129444,3.351569209,3.442494094,2.515693036,0.258512874,2.705657688,3.228748852
16.1,2.340551191,2.399242112,3.354702994,3.442494094,2.515696025,0.258512881,2.705657688,3.228748852
16.12,2.340554573,2.414361803,3.357754406,3.442494094,2.515698933,0.258512887,2.705657688,3.228748852
16.14,2.340557796,2.429486671,3.360725157,3.442494094,2.515701762,0.258512893,2.705657688,3.228748852
16.16,2.340560866,2.444614843,3.363616944,3.442494094,2.515704515,0.2585129,2.705657688,3.228748852
16.18,2.340563792,2.459744425,3.366431455,3.442494094,2.515707193,0.258512906,2.705657688,3.228748852
16.2,2.340566579,2.474873503,3.369170366,3.442494094,2.515709799,0.258512912,2.705657688,3.228748852
16.22,2.340569236,2.490000138,3.371835336,3.442494094,2.515712335,0.258512917,2.705657688,3.228748852
16.24,2.340571767,2.505122373,3.374428012,3.442494094,2.515714802,0.258512923,2.705657688,3.228748852
16.26,2.34057418,2.52023823,3.376950022,3.442494094,2.515717203,0.258512929,2.705657688,3.228748852
16.28,2.340576479,2.535345712,3.379402979,3.442494094,2.515719539,0.258512934,2.705657688,3.228748852
16.3,2.340578669,2.550442806,3.381788475,3.442494094,2.515721812,0.258512939,2.705657688,3.228748852
16.32,2.340580757,2.565527478,3.384108086,3.442494094,2.515724024,0.258512945,2.705657688,3.228748852
16.34,2.340582747,2.580597679,3.386363366,3.442494094,2.515726176,0.25851295,2.705657688,3.228748852
16.36,2.340584643,2.595651345,3.388555848,3.442494094,2.515728271,0.258512955,2.705657688,3.228748852
16.38,2.34058645,2.610686397,3.390687044,3.442494094,2.515730309,0.258512959,2.705657688,3.228748852
16.4,2.340588173,2.625700743,3.392758444,3.442494094,2.515732293,0.258512964,2.705657688,3.228748852
16.42,2.340589814,2.640692276,3.394771515,3.442494094,2.515734223,0.258512969,2.705657688,3.228748852
16.44,2.340591379,2.65565888,3.396727703,3.442494094,2.515736102,0.258512973,2.705657688,3.228748852
16.46,2.34059287,2.670598426,3.398628427,3.442494094,2.51573793,0.258512978,2.705657688,3.228748852
16.48,2.340594292,2.685508779,3.400475084,3.442494094,2.515739709,0.258512982,2.705657688,3.228748852
16.5,2.340595647,2.700387793,3.402269048,3.442494094,2.515741441,0.258512986,2.705657688,3.228748852
16.52,2.340596938,2.715233317,3.404011667,3.442494094,2.515743126,0.25851299,2.705657688,3.228748852
16.54,2.340598169,2.730043191,3.405704264,3.442494094,2.515744767,0.258512995,2.705657688,3.228748852
16.56,2.340599343,2.744815255,3.407348139,3.442494094,2.515746363,0.258512998,2.705657688,3.228748852
16.58,2.340600461,2.759547341,3.408944565,3.442494094,2.515747917,0.258513002,2.705657688,3.228748852
16.6,2.340601528,2.774237284,3.410494791,3.442494094,2.515749429,0.258513006,2.705657688,3.228748852
16.62,2.340602544,2.788882915,3.412000043,3.442494094,2.515750901,0.25851301,2.705657688,3.228748852
16.64,2.340603513,2.803482066,3.413461518,3.442494094,2.515752334,0.258513013,2.705657688,3.228748852
16.66,2.340604437,2.818032573,3.414880392,3.442494094,2.515753729,0.258513017,2.705657688,3.228748852
16.68,2.340605318,2.832532274,3.416257812,3.442494094,2.515755086,0.25851302,2.705657688,3.228748852
16.7,2.340606158,2.846979014,3.417594905,3.442494094,2.515756408,0.258513024,2.705657688,3.228748852
16.72,2.340606958,2.861370642,3.418892769,3.442494094,2.515757694,0.258513027,2.705657688,3.228748852
16.74,2.340607721,2.875705018,3.420152481,3.442494094,2.515758946,0.25851303,2.705657688,3.228748852
16.76,2.340608449,2.889980008,3.421375092,3.442494094,2.515760165,0.258513034,2.705657688,3.228748852
16.78,2.340609143,2.904193493,3.422561628,3.442494094,2.515761352,0.258513037,2.705657688,3.228748852
16.8,2.340609804,2.918343363,3.423713093,3.442494094,2.515762507,0.25851304,2.705657688,3.228748852
16.82,2.340610435,2.932427525,3.424830467,3.442494094,2.515763631,0.258513043,2.705657688,3.228748852
16.84,2.340611036,2.9464439,3.425914707,3.442494094,2.515764726,0.258513046,2.705657688,3.228748852
16.86,2.34061161,2.960390426,3.426966746,3.442494094,2.515765792,0.258513048,2.705657688,3.228748852
16.88,2.340612156,2.974265062,3.427987495,3.442494094,2.515766829,0.258513051,2.705657688,3.228748852
16.9,2.340612678,2.988065786,3.428977842,3.442494094,2.515767839,0.258513054,2.705657688,3.228748852
16.92,2.340613175,3.001790596,3.429938654,3.442494094,2.515768823,0.258513057,2.705657688,3.228748852
16.94,2.340613649,3.015437517,3.430870775,3.442494094,2.51576978,0.258513059,2.705657688,3.228748852
16.96,2.340614101,3.029004598,3.431775029,3.442494094,2.515770713,0.258513062,2.705657688,3.228748852
16.98,2.340614532,3.042489913,3.432652218,3.442494094,2.51577162,0.258513064,2.705657688,3.228748852
17,2.340614943,3.055891565,3.433503123,3.442494094,2.515772504,0.258513067,2.705657688,3.228748852
17.02,2.340615335,3.069207687,3.434328506,3.442494094,2.515773364,0.258513069,2.705657688,3.228748852
17.04,2.340615709,3.082436444,3.435129109,3.442494094,2.515774202,0.258513071,2.705657688,3.228748852
17.06,2.340616066,3.095576032,3.435905653,3.442494094,2.515775018,0.258513074,2.705657688,3.228748852
17.08,2.340616406,3.108624682,3.436658842,3.442494094,2.515775812,0.258513076,2.705657688,3.228748852
17.1,2.34061673,3.121580659,3.437389358,3.442494094,2.515776586,0.258513078,2.705657688,3.228748852
17.12,2.34061704,3.134442268,3.438097868,3.442494094,2.515777339,0.25851308,2.705657688,3.228748852
17.14,2.340617335,3.14720785,3.438785018,3.442494094,2.515778072,0.258513082,2.705657688,3.228748852
17.16,2.340617616,3.159875786,3.43945144,3.442494094,2.515778786,0.258513084,2.705657688,3.228748852
17.18,2.340617885,3.172444499,3.440097745,3.442494094,2.515779482,0.258513086,2.705657688,3.228748852
17.2,2.340618141,3.184912451,3.44072453,3.442494094,2.515780159,0.258513088,2.705657688,3.228748852
17.22,2.340618385,3.197278152,3.441332373,3.442494094,2.515780818,0.25851309,2.705657688,3.228748852
17.24,2.340618618,3.209540154,3.441921838,3.442494094,2.515781461,0.258513092,2.705657688,3.228748852
17.26,2.34061884,3.221697055,3.442493472,3.442494094,2.515782086,0.258513094,2.705657688,3.228748852
17.28,2.340619052,3.2337475,3.443047807,3.442494094,2.515782695,0.258513095,2.705657688,3.228748852
17.3,2.340619254,3.245690181,3.44358536,3.442494094,2.515783288,0.258513097,2.705657688,3.228748852
17.32,2.340619447,3.257523841,3.444106634,3.442494094,2.515783866,0.258513099,2.705657688,3.228748852
17.34,2.340619631,3.269247271,3.444612115,3.442494094,2.515784429,0.2585131,2.705657688,3.228748852
17.36,2.340619807,3.280859313,3.445102279,3.442494094,2.515784977,0.258513102,2.705657688,3.228748852
17.38,2.340619974,3.29235886,3.445577586,3.442494094,2.515785511,0.258513104,2.705657688,3.228748852
17.4,2.340620134,3.303744858,3.446038482,3.442494094,2.51578603,0.258513105,2.705657688,3.228748852
17.42,2.340620286,3.315016306,3.446485403,3.442494094,2.515786537,0.258513107,2.705657688,3.228748852
17.44,2.340620432,3.326172255,3.446918769,3.442494094,2.51578703,0.258513108,2.705657688,3.228748852
17.46,2.34062057,3.337211812,3.447338991,3.442494094,2.51578751,0.25851311,2.705657688,3.228748852
17.48,2.340620703,3.348134136,3.447746465,3.442494094,2.515787978,0.258513111,2.705657688,3.228748852
17.5,2.340620829,3.358938443,3.448141577,3.442494094,2.515788434,0.258513112,2.705657688,3.228748852
17.52,2.34062095,3.369624003,3.448524703,3.442494094,2.515788878,0.258513114,2.705657688,3.228748852
17.54,2.340621064,3.380190143,3.448896204,3.442494094,2.51578931,0.258513115,2.705657688,3.228748852
17.56,2.340621174,3.390636243,3.449256434,3.442494094,2.515789731,0.258513116,2.705657688,3.228748852
17.58,2.340621279,3.400961742,3.449605736,3.442494094,2.515790142,0.258513118,2.705657688,3.228748852
17.6,2.340621379,3.411166133,3.449944441,3.442494094,2.515790541,0.258513119,2.705657688,3.228748852
17.62,2.340621474,3.421248964,3.450272871,3.442494094,2.515790931,0.25851312,2.705657688,3.228748852
17.64,2.340621565,3.431209842,3.45059134,3.442494094,2.51579131,0.258513121,2.705657688,3.228748852
17.66,2.340621652,3.441048426,3.45090015,3.442494094,2.515791679,0.258513123,2.705657688,3.228748852
17.68,2.340621735,3.450764433,3.451199596,3.442494094,2.515792039,0.258513124,2.705657688,3.228748852
17.7,2.340621814,3.460357634,3.451489963,3.442494094,2.51579239,0.258513125,2.705657688,3.228748852
17.72,2.340621889,3.469827856,3.451771528,3.442494094,2.515792732,0.258513126,2.705657688,3.228748852
17.74,2.340621961,3.479174978,3.452044559,3.442494094,2.515793065,0.258513127,2.705657688,3.228748852
17.76,2.34062203,3.488398935,3.452309317,3.442494094,2.515793389,0.258513128,2.705657688,3.228748852
17.78,2.340622095,3.497499715,3.452566055,3.442494094,2.515793705,0.258513129,2.705657688,3.228748852
17.8,2.340622158,3.506477359,3.452815017,3.442494094,2.515794013,0.25851313,2.705657688,3.228748852
17.82,2.340622217,3.515331959,3.453056441,3.442494094,2.515794312,0.258513131,2.705657688,3.228748852
17.84,2.340622274,3.524063658,3.453290558,3.442494094,2.515794605,0.258513132,2.705657688,3.228748852
17.86,2.340622329,3.532672652,3.45351759,3.442494094,2.515794889,0.258513133,2.705657688,3.228748852
17.88,2.340622381,3.541159186,3.453737754,3.442494094,2.515795167,0.258513134,2.705657688,3.228748852
17.9,2.34062243,3.549523551,3.45395126,3.442494094,2.515795437,0.258513135,2.705657688,3.228748852
17.92,2.340622477,3.55776609,3.454158312,3.442494094,2.5157957,0.258513136,2.705657688,3.228748852
17.94,2.340622523,3.56588719,3.454359107,3.442494094,2.515795957,0.258513136,2.705657688,3.228748852
17.96,2.340622566,3.573887286,3.454553837,3.442494094,2.515796207,0.258513137,2.705657688,3.228748852
17.98,2.340622607,3.581766857,3.454742686,3.442494094,2.515796451,0.258513138,2.705657688,3.228748852
18,2.340622646,3.589526425,3.454925836,3.442494094,2.515796688,0.258513139,2.705657688,3.228748852
18.02,2.340622683,3.597166557,3.455103459,3.442494094,2.515796919,0.25851314,2.705657688,3.228748852
18.04,2.340622719,3.604687858,3.455275725,3.442494094,2.515797145,0.25851314,2.705657688,3.228748852
18.06,2.340622753,3.612090976,3.455442799,3.442494094,2.515797365,0.258513141,2.705657688,3.228748852
18.08,2.340622786,3.619376598,3.455604838,3.442494094,2.515797579,0.258513142,2.705657688,3.228748852
18.1,2.340622817,3.626545447,3.455761997,3.442494094,2.515797787,0.258513143,2.705657688,3.228748852
18.12,2.340622847,3.633598284,3.455914424,3.442494094,2.515797991,0.258513143,2.705657688,3.228748852
18.14,2.340622875,3.640535905,3.456062266,3.442494094,2.515798189,0.258513144,2.705657688,3.228748852
18.16,2.340622902,3.64735914,3.45620566,3.442494094,2.515798382,0.258513145,2.705657688,3.228748852
18.18,2.340622928,3.654068851,3.456344745,3.442494094,2.51579857,0.258513145,2.705657688,3.228748852
18.2,2.340622953,3.660665931,3.456479651,3.442494094,2.515798754,0.258513146,2.705657688,3.228748852
18.22,2.340622976,3.667151305,3.456610505,3.442494094,2.515798932,0.258513147,2.705657688,3.228748852
18.24,2.340622999,3.673525924,3.456737432,3.442494094,2.515799107,0.258513147,2.705657688,3.228748852
18.26,2.34062302,3.679790767,3.456860552,3.442494094,2.515799277,0.258513148,2.705657688,3.228748852
18.28,2.340623041,3.68594684,3.456979981,3.442494094,2.515799442,0.258513148,2.705657688,3.228748852
18.3,2.34062306,3.691995173,3.457095831,3.442494094,2.515799603,0.258513149,2.705657688,3.228748852
18.32,2.340623079,3.697936818,3.457208211,3.442494094,2.515799761,0.258513149,2.705657688,3.228748852
18.34,2.340623097,3.703772849,3.457317228,3.442494094,2.515799914,0.25851315,2.705657688,3.228748852
18.36,2.340623114,3.709504364,3.457422984,3.442494094,2.515800063,0.258513151,2.705657688,3.228748852
18.38,2.34062313,3.715132474,3.457525578,3.442494094,2.515800209,0.258513151,2.705657688,3.228748852
18.4,2.340623146,3.720658314,3.457625107,3.442494094,2.515800351,0.258513152,2.705657688,3.228748852
18.42,2.340623161,3.726083032,3.457721664,3.442494094,2.515800489,0.258513152,2.705657688,3.228748852
18.44,2.340623175,3.731407791,3.457815339,3.442494094,2.515800624,0.258513153,2.705657688,3.228748852
18.46,2.340623188,3.73663377,3.457906221,3.442494094,2.515800756,0.258513153,2.705657688,3.228748852
18.48,2.340623201,3.741762161,3.457994393,3.442494094,2.515800884,0.258513154,2.705657688,3.228748852
18.5,2.340623214,3.746794165,3.458079939,3.442494094,2.515801009,0.258513154,2.705657688,3.228748852
18.52,2.340623225,3.751730996,3.458162939,3.442494094,2.51580113,0.258513154,2.705657688,3.228748852
18.54,2.340623237,3.756573876,3.458243469,3.442494094,2.515801249,0.258513155,2.705657688,3.228748852
18.56,2.340623247,3.761324035,3.458321605,3.442494094,2.515801365,0.258513155,2.705657688,3.228748852
18.58,2.340623258,3.765982711,3.45839742,3.442494094,2.515801478,0.258513156,2.705657688,3.228748852
18.6,2.340623267,3.770551147,3.458470983,3.442494094,2.515801588,0.258513156,2.705657688,3.228748852
18.62,2.340623277,3.77503059,3.458542363,3.442494094,2.515801695,0.258513157,2.705657688,3.228748852
18.64,2.340623286,3.779422293,3.458611627,3.442494094,2.5158018,0.258513157,2.705657688,3.228748852
18.66,2.340623294,3.78372751,3.458678838,3.442494094,2.515801902,0.258513157,2.705657688,3.228748852
18.68,2.340623302,3.787947497,3.458744058,3.442494094,2.515802001,0.258513158,2.705657688,3.228748852
18.7,2.34062331,3.792083512,3.458807349,3.442494094,2.515802098,0.258513158,2.705657688,3.228748852
18.72,2.340623318,3.796136812,3.458868767,3.442494094,2.515802192,0.258513158,2.705657688,3.228748852
18.74,2.340623325,3.800108652,3.458928371,3.442494094,2.515802284,0.258513159,2.705657688,3.228748852
18.76,2.340623332,3.804000288,3.458986214,3.442494094,2.515802374,0.258513159,2.705657688,3.228748852
18.78,2.340623338,3.807812972,3.459042349,3.442494094,2.515802462,0.258513159,2.705657688,3.228748852
18.8,2.340623344,3.81154795,3.459096829,3.442494094,2.515802547,0.25851316,2.705657688,3.228748852
18.82,2.34062335,3.815206469,3.459149704,3.442494094,2.515802631,0.25851316,2.705657688,3.228748852
18.84,2.340623356,3.818789767,3.45920102,3.442494094,2.515802712,0.25851316,2.705657688,3.228748852
18.86,2.340623361,3.822299078,3.459250827,3.442494094,2.515802791,0.258513161,2.705657688,3.228748852
18.88,2.340623366,3.825735629,3.459299169,3.442494094,2.515802868,0.258513161,2.705657688,3.228748852
18.9,2.340623371,3.829100642,3.459346089,3.442494094,2.515802943,0.258513161,2.705657688,3.228748852
18.92,2.340623376,3.832395329,3.459391632,3.442494094,2.515803017,0.258513162,2.705657688,3.228748852
18.94,2.34062338,3.835620896,3.459435838,3.442494094,2.515803088,0.258513162,2.705657688,3.228748852
18.96,2.340623385,3.838778539,3.459478748,3.442494094,2.515803158,0.258513162,2.705657688,3.228748852
18.98,2.340623389,3.841869446,3.4595204,3.442494094,2.515803226,0.258513162,2.705657688,3.228748852
19,2.340623393,3.844894796,3.459560832,3.442494094,2.515803293,0.258513163,2.705657688,3.228748852
19.02,2.340623397,3.847855755,3.459600081,3.442494094,2.515803357,0.258513163,2.705657688,3.228748852
19.04,2.3406234,3.850753481,3.459638182,3.442494094,2.51580342,0.258513163,2.705657688,3.228748852
19.06,2.340623404,3.853589122,3.45967517,3.442494094,2.515803482,0.258513163,2.705657688,3.228748852
19.08,2.340623407,3.856363812,3.459711077,3.442494094,2.515803542,0.258513164,2.705657688,3.228748852
19.1,2.34062341,3.859078676,3.459745937,3.442494094,2.515803601,0.258513164,2.705657688,3.228748852
19.12,2.340623413,3.861734825,3.45977978,3.442494094,2.515803658,0.258513164,2.705657688,3.228748852
19.14,2.340623416,3.86433336,3.459812638,3.442494094,2.515803714,0.258513164,2.705657688,3.228748852
19.16,2.340623419,3.866875367,3.459844538,3.442494094,2.515803768,0.258513165,2.705657688,3.228748852
19.18,2.340623421,3.869361921,3.459875511,3.442494094,2.515803821,0.258513165,2.705657688,3.228748852
19.2,2.340623424,3.871794085,3.459905583,3.442494094,2.515803873,0.258513165,2.705657688,3.228748852
19.22,2.340623426,3.874172907,3.459934781,3.442494094,2.515803923,0.258513165,2.705657688,3.228748852
19.24,2.340623428,3.876499421,3.459963132,3.442494094,2.515803972,0.258513165,2.705657688,3.228748852
19.26,2.34062343,3.878774651,3.459990661,3.442494094,2.51580402,0.258513166,2.705657688,3.228748852
19.28,2.340623432,3.880999604,3.460017391,3.442494094,2.515804067,0.258513166,2.705657688,3.228748852
19.3,2.340623434,3.883175274,3.460043348,3.442494094,2.515804112,0.258513166,2.705657688,3.228748852
19.32,2.340623436,3.885302643,3.460068553,3.442494094,2.515804157,0.258513166,2.705657688,3.228748852
19.34,2.340623438,3.887382676,3.460093029,3.442494094,2.5158042,0.258513166,2.705657688,3.228748852
19.36,2.34062344,3.889416327,3.460116798,3.442494094,2.515804243,0.258513167,2.705657688,3.228748852
19.38,2.340623442,3.891404535,3.460139881,3.442494094,2.515804284,0.258513167,2.705657688,3.228748852
19.4,2.340623443,3.893348223,3.460162297,3.442494094,2.515804324,0.258513167,2.705657688,3.228748852
19.42,2.340623445,3.895248301,3.460184068,3.442494094,2.515804364,0.258513167,2.705657688,3.228748852
19.44,2.340623446,3.897105668,3.460205211,3.442494094,2.515804402,0.258513167,2.705657688,3.228748852
19.46,2.340623447,3.898921203,3.460225745,3.442494094,2.515804439,0.258513167,2.705657688,3.228748852
19.48,2.340623449,3.900695775,3.460245689,3.442494094,2.515804476,0.258513168,2.705657688,3.228748852
19.5,2.34062345,3.902430238,3.460265059,3.442494094,2.515804512,0.258513168,2.705657688,3.228748852
19.52,2.340623451,3.904125432,3.460283873,3.442494094,2.515804546,0.258513168,2.705657688,3.228748852
19.54,2.340623452,3.905782182,3.460302147,3.442494094,2.51580458,0.258513168,2.705657688,3.228748852
19.56,2.340623454,3.907401299,3.460319898,3.442494094,2.515804613,0.258513168,2.705657688,3.228748852
19.58,2.340623455,3.908983583,3.460337139,3.442494094,2.515804646,0.258513168,2.705657688,3.228748852
19.6,2.340623456,3.910529816,3.460353887,3.442494094,2.515804677,0.258513168,2.705657688,3.228748852
19.62,2.340623457,3.912040769,3.460370155,3.442494094,2.515804708,0.258513169,2.705657688,3.228748852
19.64,2.340623457,3.913517198,3.460385959,3.442494094,2.515804738,0.258513169,2.705657688,3.228748852
19.66,2.340623458,3.914959847,3.460401311,3.442494094,2.515804767,0.258513169,2.705657688,3.228748852
19.68,2.340623459,3.916369445,3.460416225,3.442494094,2.515804795,0.258513169,2.705657688,3.228748852
19.7,2.34062346,3.917746708,3.460430713,3.442494094,2.515804823,0.258513169,2.705657688,3.228748852
19.72,2.340623461,3.91909234,3.460444789,3.442494094,2.51580485,0.258513169,2.705657688,3.228748852
19.74,2.340623461,3.920407029,3.460458463,3.442494094,2.515804877,0.258513169,2.705657688,3.228748852
19.76,2.340623462,3.921691454,3.460471749,3.442494094,2.515804903,0.258513169,2.705657688,3.228748852
19.78,2.340623463,3.922946279,3.460484657,3.442494094,2.515804928,0.25851317,2.705657688,3.228748852
19.8,2.340623463,3.924172154,3.460497198,3.442494094,2.515804953,0.25851317,2.705657688,3.228748852
19.82,2.340623464,3.925369719,3.460509383,3.442494094,2.515804977,0.25851317,2.705657688,3.228748852
19.84,2.340623465,3.926539601,3.460521222,3.442494094,2.515805,0.25851317,2.705657688,3.228748852
19.86,2.340623465,3.927682414,3.460532726,3.442494094,2.515805023,0.25851317,2.705657688,3.228748852
19.88,2.340623466,3.92879876,3.460543904,3.442494094,2.515805045,0.25851317,2.705657688,3.228748852
19.9,2.340623466,3.929889229,3.460554766,3.442494094,2.515805067,0.25851317,2.705657688,3.228748852
19.92,2.340623467,3.930954401,3.46056532,3.442494094,2.515805088,0.25851317,2.705657688,3.228748852
19.94,2.340623467,3.931994841,3.460575576,3.442494094,2.515805109,0.25851317,2.705657688,3.228748852
19.96,2.340623468,3.933011106,3.460585543,3.442494094,2.515805129,0.25851317,2.705657688,3.228748852
19.98,2.340623468,3.93400374,3.460595229,3.442494094,2.515805149,0.258513171,2.705657688,3.228748852
20,2.340623469,3.934973276,3.460604641,3.442494094,2.515805168,0.258513171,2.705657688,3.228748852
20.02,2.340623469,3.935920236,3.460613788,3.442494094,2.515805187,0.258513171,2.705657688,3.228748852
20.04,2.340623469,3.936845131,3.460622678,3.442494094,2.515805205,0.258513171,2.705657688,3.228748852
20.06,2.34062347,3.937748463,3.460631318,3.442494094,2.515805223,0.258513171,2.705657688,3.228748852
20.08,2.34062347,3.938630721,3.460639715,3.442494094,2.515805241,0.258513171,2.705657688,3.228748852
20.1,2.34062347,3.939492386,3.460647877,3.442494094,2.515805258,0.258513171,2.705657688,3.228748852
20.12,2.340623471,3.940333928,3.460655809,3.442494094,2.515805275,0.258513171,2.705657688,3.228748852
20.14,2.340623471,3.941155806,3.460663519,3.442494094,2.515805291,0.258513171,2.705657688,3.228748852
20.16,2.340623471,3.941958471,3.460671013,3.442494094,2.515805307,0.258513171,2.705657688,3.228748852
20.18,2.340623472,3.942742363,3.460678297,3.442494094,2.515805322,0.258513171,2.705657688,3.228748852
20.2,2.340623472,3.943507914,3.460685378,3.442494094,2.515805337,0.258513171,2.705657688,3.228748852
20.22,2.340623472,3.944255546,3.460692261,3.442494094,2.515805352,0.258513171,2.705657688,3.228748852
20.24,2.340623472,3.944985671,3.460698951,3.442494094,2.515805367,0.258513172,2.705657688,3.228748852
20.26,2.340623472,3.945698692,3.460705455,3.442494094,2.515805381,0.258513172,2.705657688,3.228748852
20.28,2.340623473,3.946395006,3.460711777,3.442494094,2.515805394,0.258513172,2.705657688,3.228748852
20.3,2.340623473,3.947074999,3.460717924,3.442494094,2.515805408,0.258513172,2.705657688,3.228748852
20.32,2.340623473,3.947739047,3.460723899,3.442494094,2.515805421,0.258513172,2.705657688,3.228748852
20.34,2.340623473,3.948387522,3.460729708,3.442494094,2.515805434,0.258513172,2.705657688,3.228748852
20.36,2.340623473,3.949020784,3.460735356,3.442494094,2.515805446,0.258513172,2.705657688,3.228748852
20.38,2.340623474,3.949639188,3.460740847,3.442494094,2.515805458,0.258513172,2.705657688,3.228748852
20.4,2.340623474,3.950243077,3.460746185,3.442494094,2.51580547,0.258513172,2.705657688,3.228748852
20.42,2.340623474,3.950832792,3.460751376,3.442494094,2.515805482,0.258513172,2.705657688,3.228748852
20.44,2.340623474,3.951408661,3.460756422,3.442494094,2.515805493,0.258513172,2.705657688,3.228748852
20.46,2.340623474,3.951971008,3.460761329,3.442494094,2.515805504,0.258513172,2.705657688,3.228748852
20.48,2.340623474,3.952520148,3.4607661,3.442494094,2.515805515,0.258513172,2.705657688,3.228748852
20.5,2.340623475,3.953056391,3.46077074,3.442494094,2.515805525,0.258513172,2.705657688,3.228748852
20.52,2.340623475,3.953580037,3.460775251,3.442494094,2.515805536,0.258513172,2.705657688,3.228748852
20.54,2.340623475,3.954091383,3.460779638,3.442494094,2.515805546,0.258513172,2.705657688,3.228748852
20.56,2.340623475,3.954590715,3.460783904,3.442494094,2.515805555,0.258513172,2.705657688,3.228748852
20.58,2.340623475,3.955078316,3.460788052,3.442494094,2.515805565,0.258513172,2.705657688,3.228748852
20.6,2.340623475,3.95555446,3.460792086,3.442494094,2.515805574,0.258513173,2.705657688,3.228748852
20.62,2.340623475,3.956019417,3.46079601,3.442494094,2.515805584,0.258513173,2.705657688,3.228748852
20.64,2.340623475,3.95647345,3.460799825,3.442494094,2.515805592,0.258513173,2.705657688,3.228748852
20.66,2.340623475,3.956916815,3.460803536,3.442494094,2.515805601,0.258513173,2.705657688,3.228748852
20.68,2.340623476,3.957349763,3.460807144,3.442494094,2.51580561,0.258513173,2.705657688,3.228748852
20.7,2.340623476,3.957772539,3.460810654,3.442494094,2.515805618,0.258513173,2.705657688,3.228748852
20.72,2.340623476,3.958185383,3.460814068,3.442494094,2.515805626,0.258513173,2.705657688,3.228748852
20.74,2.340623476,3.958588529,3.460817388,3.442494094,2.515805634,0.258513173,2.705657688,3.228748852
20.76,2.340623476,3.958982205,3.460820618,3.442494094,2.515805642,0.258513173,2.705657688,3.228748852
20.78,2.340623476,3.959366635,3.460823759,3.442494094,2.515805649,0.258513173,2.705657688,3.228748852
20.8,2.340623476,3.959742036,3.460826814,3.442494094,2.515805657,0.258513173,2.705657688,3.228748852
20.82,2.340623476,3.960108622,3.460829786,3.442494094,2.515805664,0.258513173,2.705657688,3.228748852
20.84,2.340623476,3.9604666,3.460832677,3.442494094,2.515805671,0.258513173,2.705657688,3.228748852
20.86,2.340623476,3.960816175,3.460835489,3.442494094,2.515805678,0.258513173,2.705657688,3.228748852
20.88,2.340623476,3.961157544,3.460838225,3.442494094,2.515805684,0.258513173,2.705657688,3.228748852
20.9,2.340623476,3.961490901,3.460840886,3.442494094,2.515805691,0.258513173,2.705657688,3.228748852
20.92,2.340623476,3.961816436,3.460843475,3.442494094,2.515805697,0.258513173,2.705657688,3.228748852
20.94,2.340623476,3.962134334,3.460845994,3.442494094,2.515805703,0.258513173,2.705657688,3.228748852
20.96,2.340623476,3.962444774,3.460848444,3.442494094,2.515805709,0.258513173,2.705657688,3.228748852
20.98,2.340623477,3.962747935,3.460850828,3.442494094,2.515805715,0.258513173,2.705657688,3.228748852
21,2.340623477,3.963043987,3.460853147,3.442494094,2.515805721,0.258513173,2.705657688,3.228748852
21.02,2.340623477,3.963333099,3.460855404,3.442494094,2.515805727,0.258513173,2.705657688,3.228748852
21.04,2.340623477,3.963615436,3.460857599,3.442494094,2.515805732,0.258513173,2.705657688,3.228748852
21.06,2.340623477,3.963891157,3.460859735,3.442494094,2.515805738,0.258513173,2.705657688,3.228748852
21.08,2.340623477,3.964160419,3.460861814,3.442494094,2.515805743,0.258513173,2.705657688,3.228748852
21.1,2.340623477,3.964423375,3.460863836,3.442494094,2.515805748,0.258513173,2.705657688,3.228748852
21.12,2.340623477,3.964680175,3.460865804,3.442494094,2.515805753,0.258513173,2.705657688,3.228748852
21.14,2.340623477,3.964930964,3.460867719,3.442494094,2.515805758,0.258513173,2.705657688,3.228748852
21.16,2.340623477,3.965175884,3.460869582,3.442494094,2.515805763,0.258513173,2.705657688,3.228748852
21.18,2.340623477,3.965415075,3.460871395,3.442494094,2.515805768,0.258513174,2.705657688,3.228748852
21.2,2.340623477,3.965648672,3.46087316,3.442494094,2.515805772,0.258513174,2.705657688,3.228748852
21.22,2.340623477,3.965876807,3.460874877,3.442494094,2.515805777,0.258513174,2.705657688,3.228748852
21.24,2.340623477,3.966099611,3.460876548,3.442494094,2.515805781,0.258513174,2.705657688,3.228748852
21.26,2.340623477,3.966317208,3.460878174,3.442494094,2.515805785,0.258513174,2.705657688,3.228748852
