X105_M	X10_M	X128_M	X12_M	X130_M	X133_M	X137_M	X150_M	X157_M	X172_M	X180_M	X181_M	X184_M	X201_M	X229_M	X238_M	X240_M	X256_M	X258_M	X263_M	X265_M	X268_M	X26_M	X272_M	X274_M	X275_M	X276_M	X281_M	X282_M	X332_M	X335_M	X338_M	X341_M	X343_M	X350_M	X367_M	X377_M	X383_M	X385_M	X397_M	X39_M	X42_M	X45_M	X51_M	X521_M	X526_M	X527_M	X536_M	X544_M	X549_M	X560_M	X565_M	X567_M	X572_M	X582_M	X585_M	X587_M	X589_M	X590_M	X591_M	X599_M	X608_M	X615_M	X624_M	X633_M	X637_M	X78_M	X87_M
MS00181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48278092784023e-05
MS00182	0	0	0	0	0.00168701792888575	0.000794292957505306	3.6673220491595e-05	1.05136812547357e-05	0	0	0.00311010066528909	0	0	0.000378522703929467	8.10915305312403e-05	0	6.58974142334698e-05	0	1.39461704526111e-05	0	0.000597679643282765	3.56203423032494e-05	0.000119348237783298	0.00015742280365237	0.000392085394049613	0	0.000320247265326392	1.09835546814017e-05	0.000396875059190476	0	0	0.00110668713513612	0	0.000901327933766049	0	0.000482750531843462	0	0	2.10549258049605e-05	0	0.00168007463043614	0	0.00163862388913447	2.37063082408916e-05	0.000180120771548433	0.00155851096111903	0	3.58806094638788e-05	9.11915728062216e-05	0	0	2.44095196473847e-05	0	0	0	0.000642311878287627	0.000729221712721161	0	0	1.37470018930869e-05	0	0	8.68638284320235e-05	0	0	0.000184597920310657	0	0
MS00183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21322402517844e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00187	0.00010613860225826	0.000739966261776123	0.000307212684576208	0.000302059553984225	0.000185092767392404	0.000202861406495179	0.0002096521426236	0.000212254686318575	0.00018968254716382	0.000286405036338504	0.000194152227074167	0.000205849140304376	7.01636200326026e-05	0.000335519553948596	0.000267795080793724	0.000244131362468158	7.33276656408634e-05	0.00125868489645743	0.000404284387564131	0.000356317775801938	0.00036811212534926	0.000381585686754612	0.000194114441061854	0.000192086508196756	0.000226098770254119	0.000454461553714079	0.000616259175693118	0.000343073465132465	0.000222453060605083	0.000492376302288598	0.000510505283591024	0.000178701941433391	0.000197661602095302	0.000474302221251406	0.000496879539498949	0.000116734204824146	0.000283566456933182	0.000257979166043134	0.000139674210665962	0.000213190272191714	0.000358096003445231	0.000558341785487975	3.50872316915316e-05	3.65410041166363e-05	7.24845623427861e-05	0.000110167322044855	0.000291058858146956	0.000197221386121616	0.000170663943579299	0.000241916680132349	0.000316411598119283	0.000275186324150427	0.000170802432711165	0.000328995578022553	0.000789053340437014	0.00049383410096699	0.000326161546977366	0.000482781257947817	0.000532511406025684	0.000174320337841037	0.000218602153842661	0.000956791381356449	0.000207478598195488	0.000184119303081622	0.000468604950460884	0.000106573294328103	0.000176080263925881	0.000177743373048759
MS00188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00191	0	0	0	0	0	1.81251438522497e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87493443814633e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01017195916982e-05	0	0	0	0	0	0	0	0.0372892812304634	0	0	0	0	0	0	0	0
MS00192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00193	0	0	1.42847250497899e-05	0	1.504767169036e-05	0	0	0	0	0	2.67708871681164e-05	0	0	0	3.25698945720731e-05	0	0	2.18933377617555e-05	0	1.62526368987098e-05	0	0	0	0	0	0	0	0	0	0	3.30097648665747e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54640039436559e-05	0	0	0	0	0	0	0	4.77926871361387e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00194	0	0.000186165894610191	0.000251237165804094	0.00208381366210924	0.00271772419074272	7.02243230655851e-05	0.000465059726139808	0.00037380953910869	9.16785226241068e-05	0.000291393675639662	6.3672305010495e-05	0.000754642821229454	0	0.000104034350357708	0.000103367841097593	0.000100023621002549	0.000282285825135291	0.00135465732103133	0.000146210401833168	3.31757749441597e-05	0.00012126690888926	0.000246129626653292	0	0.000118736830023847	0.000383896127191371	0.0005920249886099	0.000109939651302892	0.000427614274213514	5.17137046443507e-05	0.00644781071156711	0.000966053084510525	4.75160524166313e-05	0.000247283956748798	0.00074755548644984	0.000870767154907472	0	0.00239479344259676	0.000710819781282115	0	9.7706167422927e-05	0.000109237991191921	8.83556941918734e-05	7.98644656691076e-05	0.000223422233909742	0.000155095621330156	1.39036194813182e-05	0.00154394685247585	0.000146596887693037	0.000166705154726713	4.82619257603635e-05	4.28092631010749e-05	1.99389381672056e-05	0.00058293471275407	0.000102059624254772	1.75101786651694e-05	0.000188390923712511	1.75889610947514e-05	1.74378512580505e-05	2.4383612651643e-05	5.29573730257307e-05	2.53263687342192e-05	0.00147472117048773	0	2.40352006021324e-05	5.20419213252273e-05	8.79277831945584e-06	3.97934652111542e-05	8.58331082434741e-05
MS00195	0	0	0	0.000163467123498609	6.62124948974868e-05	0	7.87716636596589e-05	3.79271294999916e-05	0	4.27855603135106e-05	0	0.000123248047332209	0	4.35427661707657e-05	4.03509887645782e-05	0	0	0.000228291459315309	0	0	7.21080518357128e-05	4.03757873810066e-05	0	0	5.01063257667959e-05	0	0	0	4.27761874515777e-05	5.51113602329056e-05	1.29177670377354e-05	2.25833815774932e-05	3.78449022101937e-05	3.59075132101367e-05	3.85522702175929e-05	0	5.54589769574636e-05	0	0	0	3.0030533855221e-05	0	1.38204772834886e-05	0	2.46755416213974e-05	0	8.93075667292626e-05	0	2.44328193531768e-05	0	0	0	0.00169233836494501	0	0	3.50200071355109e-05	0	0	0	0	0	7.22763096453837e-05	0	0	0	0	0	0
MS00196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00198	0	6.21427457031851e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000752708712767955	0	0	0	0	7.23801091343718e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.32639701184355e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.636214234833e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00202	0	0	0	0	0	0	1.33772131325019e-05	0	0	0	0	0	0.00011294142901937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00203	0	0	0	0	0	0	0	0	3.67164008232947e-05	0	3.02911600314217e-05	0	1.07967810602945e-05	0	0	0	0	0	0	0	0	0	0	0.000504062771941923	0.000315585404845738	0	0.000202156669105218	0.000520217886563668	0.000304648883146709	0	0	0	0	0	3.93782630186682e-05	0	0	0.000100346510876478	0	0	5.22463627296136e-05	0	0	0.00109662212999637	0	0	0	2.62111471809303e-05	0	0	0	0	0	0	0	6.65480001959666e-05	0	0	0	0.00234295781181915	0	0	0	0	0	0	0	0
MS00204	0	1.8491654053677e-05	2.81360117275673e-05	0	0	0	0	0	0	0	0	0	9.94564633168591e-06	0	0	0	0	0	0	0	0	0	0	0	1.06797579770115e-05	0	0	0	0	0	0	0	0	0	0	0	0.000148002472669849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291437257010799	0	3.20657206115377e-05	0	0	0
MS00205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00206	0	0	0	0	0	0	0	0	0.0156763922173441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000195601688987978	0	0	0	0	0	0	0	0.045326938039251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00755200987830136	0	0	0	0	0	0	0	0.000431777760256965	0.0178628006286539	0.000459888242260929	0	0	0
MS00207	0	0	0	0	0	0	1.14198654292307e-05	0	0	0	8.62884289660311e-06	0	0	0.000146189158522791	0	0	0	0	0	0	0	0	0	0	0	1.03448958759447e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00208	1.0741282805901e-05	0	0	8.80905031823719e-05	0	0	0	0	0	0	0	0	2.92635485084111e-05	0.00360109717192936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03792585827715e-05	0	0	0.0033705039021748	0	9.31297168080314e-06	0	0	0	0	0	0	0	0.000543660190655273	0	0.00714186811989939	0	0	0	0	0	0	0	0	0	0	1.12625134591132e-05	0	0	0	0	0	0	0	0
MS00209	0	0.000175795835277733	6.73272269246429e-05	0.000563948223029102	0.00297265346874894	0	0	0.00103108763347409	0	0.0029094485278541	0	1.51802651144676e-05	2.05386654785153e-05	0	0	2.39376901802307e-05	4.45157719978422e-05	0	0	0	0	0.000227124842084089	0.000175261591419045	0	0	9.29288927807529e-05	0	0	0	0.000458685791862866	0	0.00020150252529614	0	0	0	0.00172614481131315	0.00023618991993856	0	8.10745456346539e-05	5.14667239455737e-05	1.23986963451328e-05	0	9.47672694462628e-05	0	0	0.0103405443758306	0	0	0	0	0.000498341116249439	0	1.35601629025588e-05	0	8.76131983958406e-05	1.85086617907466e-05	1.73121073207548e-05	0	0.000115476139225599	0	0	0	0	0	0	0.000111397599220567	0	0
MS00210	0	0	0	0	0	0	0.000171040930863183	0	0	0	0	0.00026044645269842	9.6960564069916e-05	4.7193818139456e-05	0	0	0	0	0	0	0	0	0	0	2.88476096032903e-05	0	0	0	0	0	0	0	0	0	3.59968296143988e-05	0	4.77886513759322e-05	0	0	0	0	0	0	0	2.03166072570406e-05	0	0	0	0	0	0	0	0	0	0	0	0	8.38164155245735e-05	0	0	0	0	0	0	0	0	0	4.29457502687523e-05
MS00211	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163193299052893	0	0	0	0	0	0	0	0	2.06111435071564e-05	0	0	0	0	0	0	0	0	0	0	2.95175026412572e-05	0	0	0	0	0	0	1.51151395610669e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51748558766981e-05	5.39652994033792e-05	0	0	0	0	0	0
MS00212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111817575278751	0	0	0	0	0	0	0	0	0	0	5.38789900116859e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00214	0.000108789603091328	0	1.58400053192014e-05	0	0	0	7.86215541111957e-05	0	0	4.16169432720577e-05	8.50958124593151e-05	0	0.000634740299855083	0	0	0	0	0	0	1.27420360132266e-05	0	0	0	0	6.8352677498129e-05	0	0	5.41159595940432e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87823104609853e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105959373092704	0	0	0	0	0	0	0	0	0	0	0	0
MS00215	0	3.14944567850983e-05	0	0	4.78177205595194e-05	0	0	0.000855640352312965	8.56591525943644e-06	0	2.87913469763045e-05	0	0	6.14479714014835e-05	0	3.37096045723074e-05	0	3.15156262510246e-05	0	3.80397414732364e-05	0	8.70494388902991e-06	0	0	0	0	8.83263225380147e-06	0	0	0	0	0.000180101178047667	0.000360041268742034	0	0	0.000210185631830325	2.80243169515627e-05	3.03141221222203e-05	0	0	0	0	0	3.7260391273437e-05	5.29233701570393e-05	0	2.50838409096169e-05	4.67329699238109e-05	0.000575905612318213	0	7.63732787568538e-06	0	0	0	2.73633319835548e-05	0.000141552022347523	6.2118095935746e-05	5.37991893903305e-05	0	0.000120353356815563	7.39021096621664e-05	0	1.63912482901595e-05	0	0	5.28532428242053e-06	0	0
MS00216	0	0	0	0	0	0	0	3.35316245318014e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00217	7.34445671613619e-05	4.59865969402647e-05	0	0	0	0	1.0156980147655e-05	0.00199634797151463	1.06814954834199e-05	2.22810664881096e-05	0	0	0	6.67389021912124e-05	0	0.000152618080730726	0	0	0	0	0	0	0	0.000191729822173534	5.88663805280083e-06	0	0	0	0	0	0	2.20683306873633e-05	0	0	0	5.18741691879154e-05	0	9.75014740036053e-05	0	0	0	0	0	2.2872841420412e-05	0	0	5.13602220646221e-05	0.000279041375047932	3.31796455670016e-05	0	0	0	0	2.31263559544141e-05	0.000168028923759168	9.19449555073214e-05	0.000145358471687414	0.000169552541382277	6.63388065450318e-05	6.41365238222226e-05	0	0	3.52601516423123e-05	0	0	0	2.15421893705691e-05	0
MS00218	0	0	0	0	0	0	0	2.75142310198521e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000880197437686357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00888999769171707	0
MS00220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0528379412744e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96543421962915e-05	0	0	0	0	0	0	1.69329603306623e-05	0	0	0	9.53370819376447e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9259362545613e-05	0	0	0	0	0
MS00225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62975763358954e-05	0	0	0	0	0	0	2.8035990934924e-05	0	0	0	2.53920516868433e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.56077428687008e-05	1.44722739460613e-05	0	0	0	0
MS00226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00227	0	0	0.00296909941389639	0	0	0	0	0	0.000134054893393742	0	0	0.00311690281970536	0	0	0	0	0	0	0	0	0.000795282298837259	0	0	0	0	0	0	0.00315008504708312	0	0	0.00662429689830537	0	0	0	0	0	0	0.00127529626930552	0.00237229464584494	0	0.0128437260776162	0	0	0	0	0	0	0	0.00853155361080864	0.00112000492090124	0	0	0	0	0	0	0	0.00435282768745907	0.000229907099026421	0	0	0	0.00180756299837123	0.00858936313997373	0	0.000200451827348671	0.000952632120298072	0
MS00228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00498495449558911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.90994307686339e-05	0	0
MS00229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00230	0	0	0	0	0	0	0	0	0	0	0.00794233762786423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032553670848985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58188125793509e-05	0	0	0	0	0	0	0.000104567200625249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000256310762840744	0	0	0	0	0
MS00232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.19296882193959e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00239	0.00190169503233263	0.00394770364546218	0.00208028784678624	3.59071775246927e-05	0.00967533600285212	0.00435486731694347	0.00537973016938079	0.0013705939539032	0.00512963773198566	0.00304709933605612	0.00314743583133175	0.00560550396577957	0.00575716891128798	0.011727031341651	0.00144865063039158	0.000138331072237354	0	0	0.00679099409345987	0.00061944292198975	0.0213598499365728	0.000783426593705813	0.00562128496873684	0.0043366271491341	0	0	0.000421041282435579	0.0114209303330339	0.00914315613304387	0.0110361771426662	0.00524258906837611	0.0076240493758255	0.00542128182960671	0.00165623898358617	0.0128302644495421	0.000786585997812189	0.000694338606269851	0.00742272894700265	0.000450517853181634	0.00600400365393071	0.000611172172786228	0.000210446047398148	0.00161814752294676	0.00670632809971713	0.00924369350965993	0.00591103037714973	0.00073876625606813	0.00561111733727599	0.00326753965307181	0.00732588114296794	0.000755822329199692	0.00191367705857754	0	0.000794872374123118	0.00828091602491026	0.00774116901516776	0.0159715044973706	0.00509387025929953	0.0107241848133417	0.00554639496274093	0.00363116173594645	0.0010061237840868	0.0027482108125504	0.00887021473920489	0.00149413593109195	0.000235264555376728	0.00156564993705157	0.013164775982344
MS00240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04752509353896e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.6205160743489e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00244	0.000985249332990405	0.000218028820086519	7.52181754191888e-05	0.00115629805295422	4.13737381460601e-05	0.00462400799251039	0.000283483778012976	0.00805347057712034	0	0	0.00103657522485713	0.00797830390251822	0.0231968622719337	0.00240249296389815	0.0092099495801584	0.00116537135733365	0	0	0.00698781347284653	0.00144576598317489	0.00297117834937705	0.011331983814181	0	0.00283621875988557	0	0	0.0175551156435946	0.00342930139231658	0.0138079570230087	0.0197548549151709	0.0101550458085321	0.00502248847571839	0.0233875165800679	0	0.0036235734690314	0.00536094105210816	0.00409703786555448	0.000574177489163088	0.00162322378720051	0.0104904629582315	0.000123236689343519	0.0120596297539453	0.00346470577917206	0.00945689052393928	0.0183870859135602	0.0061859227467328	0.0199039912478107	0.0107491054924648	0.00844709608227763	0.0157513256364311	0.0133598550575893	0.00160134767354828	0	0.000855903947940786	0.00431896160376279	5.09624015377469e-05	0.0189963617252239	0.0063132729012508	0.0389850779870014	0.000102708780632037	0.00920867690040271	0.0282023422762493	0.00573036842313351	0.00467088891452816	3.39004406811449e-05	0.00101865042855018	0.0111428595771436	0.0134949173005015
