X105_4M	X10_4M	X128_4M	X12_4M	X130_4M	X133_4M	X137_4M	X150_4M	X157_4M	X172_4M	X180_4M	X181_4M	X184_4M	X201_4M	X229_4M	X238_4M	X240_4M	X256_4M	X258_4M	X263_4M	X265_4M	X268_4M	X26_4M	X272_4M	X274_4M	X275_4M	X276_4M	X281_4M	X282_4M	X332_4M	X335_4M	X338_4M	X341_4M	X343_4M	X350_4M	X367_4M	X377_4M	X383_4M	X385_4M	X397_4M	X39_4M	X42_4M	X45_4M	X51_4M	X521_4M	X526_4M	X527_4M	X536_4M	X544_4M	X549_4M	X560_4M	X565_4M	X567_4M	X572_4M	X582_4M	X585_4M	X587_4M	X589_4M	X590_4M	X591_4M	X599_4M	X608_4M	X615_4M	X624_4M	X633_4M	X637_4M	X78_4M	X87_4M
MS00042	0	0	0	0	0	0	0	0.015936581384474	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000371362986568683	0	0	0.000265474310946887	3.27456759310949e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000277371106269434	0	0	0	0	0	0	0	0	0
MS00043	0	0	0	0	0	0.00022583879004724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000553087464994793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32263044016115e-05	0	0	0	0	0	0	0	0	0	0	0
MS00045	0	0	0	0	0	0	0	0	0.696228113223779	0	0	0	0.000490544232726883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.550349822664678	0	0	0	0
MS00046	0	0	0	0	0	0	0.000229020435034354	4.81212734463945e-05	0	0	0	3.43234823948877e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53894784373308e-05	0	0	0	0	0	0	0.000369645814166638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000335726946201174	0	0.000893952042525489	0	0	0.0012660012669742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033407343033158	0	0	0	0	0	0.000279994555161645	0	0	0	1.97633756935106e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00049	0	3.93901570679566e-05	0	0.0463378741204817	0	0.0165553857299955	0	8.87185614250153e-05	0	0	0	6.67547144235722e-05	0	0.00072457352744676	0	0	0.0068702695005583	0	0	0	0	0.0761713903931229	0	0.00665256688079347	0.00433307941732154	0	0.0110019566787644	0.000520386045983448	0.0447068997417708	0.0193962080661314	0.00207622228964955	0.0972955164316825	0.0234443341216794	0.0079599831166447	0.00238536421634775	0.000412565025017313	0	0	0	0	0.000889198005767008	0	0	0.0468996720614272	0	0	0	0	0	0	0	0.00334720516506619	7.04158553499995e-05	0.0766463933943468	0	0	0	0	0.0123501653140271	0.0696258404471308	0	0	0	0	0	0	0.151702694925689	0
MS00050	0	0	0	0	0	0	0	0	0	0	0	0	0.000188311970731048	0	0	0	0	0	0	0.000929424287750659	0	0	0	0	0	0	0.000314959074584242	0	0	0	0	0	0	0	0	0	0	0.463168298311161	0	0	0	0	0	0	0.000412961764936148	0	0	0	0	0	0	0	0	0.00276175593069315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00051	0	0	0	0	0	0	0	0.00184958944612124	0	0	0	0	0	0.000174825551697041	0	0	0	0	0	0	0	0	0	0	0.000262333633280913	0	0	0	0	1.88678658826914e-05	0	0	0.00206061374316109	0	0	0	0	0	0	0	0.000746298127007445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00052	0	0	0.0534983403136537	0	0.203631098525427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00418891897232139	0	0	0	0.257040177092813	0.00110059125995843	0	0.0279904588683274	0.0201861436073191	0	0.126300908310517	0	0.00268171226124329	0	0	0	0.0322347752353867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0322426248269665	0	0.0196969346221883	0	0	0	0.793001311811991	0.0304591331412341	0.0147262398521392	0	0	0	0	0.00287791468102445	0	0	0
MS00053	0	0.00474150759382099	0.0218019219495702	0	0	0.0031199157994599	0	0	0	0.0770449627737506	0	0	0.011565769786028	0.00111465097494535	0	0	0	0	0	0	0	0.0110816508163552	0	0	0	0	0.00222265924037176	0.0110994817380412	0	0.00663251623473385	0.0246615064681726	0	0.000829998426805907	0.00988891458498041	0	0.00754536655913279	0	0	0	0	0.0353220171389788	0.0410472697008729	0.000116040001352717	0.0262537936110394	0	0	0	0.000263313504069981	0	0.0721579506770501	0	0.00261753034561879	0	0.000397434713464703	0.000440293578974522	0	0.0498369611583834	9.73263480964019e-05	0.0341774796682957	0.000568932246503505	0	0	0.00228525194249662	0	0.00667794594634156	0.0142873887532535	0.000658842828051088	0
MS00054	0	0.303324120869163	0	0	0.158569052205237	0.0223544309783219	0.164418752320596	0.570838263374488	0	0	0.546833554327656	0	0	0.0417090494185544	0	0	0	0	0	0	0	0	0	0.0457205484375316	0.160181798240065	0	0	0	0.00311856263900884	0	0	0	0.0354241486096166	0	0.107628325815576	0.00635482898901555	0	0	0	0	0	0	0.0367754455779701	0.129844469522317	0.3538818879446	0.0491262366454499	6.39520760119186e-05	0	0	0	0	0.114669010805377	0.0107591336896526	0	0.125110255414691	0	0.223628220246323	0	0	0.0961305870918594	0	0	0.0138157333137582	0	0	0	0.0643551878486818	0
MS00055	0	0	0.10267681333575	0.128323259924509	0	0.0735488148282457	0	0	0	0.000360890910904358	0	0	0.0167435244804877	0	0	0	0.720122087691547	0	0	0.0257280851485126	0	0.0334183279935634	0	0.0931606044508885	0.0561939599459719	0	0.00865706610261923	0.100927833921866	0.00114588442033131	0.0669435592928096	0.0213401937487206	0.0815435167928582	0.0593428749246642	0.066462246704539	0	0.00987572765394915	0.0162751089911994	0	0	0	0.00231743209867084	0.266133645090637	0.00998508881957254	0	0.03309222214926	0.0541599202105078	0.242885294782331	0.0145951289929611	0	0	0.149778281742343	0.0839406790052797	0.00350913800819279	0.0401499288772074	0	0	0.228532542908434	0	0.0188564459218054	0.000638550682808402	0	0	0	0	0.00181755946921459	0.025634331869112	0.0034405397951407	0
MS00056	0.57982948593794	0.229094748433983	0	0	0	0.150075560236231	0.306505558654207	0	0.0506176121811628	0	0	0.00339793126608232	0.00669329961983315	0.00272971594331006	0.205486102076786	0.158098418781474	0	0.00173753234195831	0	0	0.0508815341898098	0.13646957150239	0.00171814478276102	0	0	0.00807549588343006	0.60795519047691	0	0.00982092190213504	0	0.0021886151402971	0.000229317652185188	0.0374257735173678	0.00368225761624237	0.311499555648337	0.314724428204947	0.0927229037312611	0	0.00137921099043017	0.682098488621386	0	0.0589389932212945	0	0	0.0671637535559209	0.0006671244506528	0.000218509706285294	0	0	0	0.000731493228991191	7.43148591728116e-05	0.0244195632874586	0	0	0.134272749332536	0.0631447218226762	0.0692489833509365	0.0161695349980785	0	0	0	0.000902178910717542	0	0.000167296875428458	0.0004991792644221	0	0
MS00057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00058	0	0	0	0	0	0.000977112975924475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.36694753780477e-05	0	0	0.00168453348335724	0	0	0	0	0	0	0
MS00059	0.0974099699299465	0.0215914163293323	0.020176045821152	0	0.0693262773015105	0.0512683284207997	0.0769860959629547	0.110719044252814	0.000122828343106148	0	0	0.080896619827614	0.466439745491073	0.353145993455954	0.203829571790239	0.479778915544417	0.0336983712689917	0.473491026708516	0	0.0584073510269643	0.684389448945646	0.00151793235737618	0.17337095488465	0.0142568514337926	0.0590344846380206	0.752036487596151	0.0494307176140704	0.23392268627562	0.575413823695607	0.0224661880272679	0.125611804622218	0.554707787227658	0.0108256273808872	0.707492531291324	0.0376465056133147	0.0473840746875046	0.114354958554034	0.210328750718408	0.779666894094481	0	0.0776189805739421	0.0883283304288079	0.0182334843400631	0.0271228004435216	0.0652084874040665	0.285221052439417	0.197967688392132	0.448565372111033	5.43357269826858e-05	0.141646391573329	0.362650689413459	0.172373682960101	0.52543136670436	0.195046224843473	0.00624257102431655	0.58779965305777	0.00291378021260766	0.000187572612636041	0.0415738472461801	0.131242441788632	0.189448803826102	0.323504560141548	0.549518158123384	0.0143013491706228	0.228141351167951	0.218970707214943	0.173147850623771	0
MS00060	0	0.000270326830795519	0.00143770404813825	0	0	0.0450221341931287	0	0	0	0	0	0.0695598682637635	0.00053828965215736	0.00135382706738364	0.00119345773927026	0	0	0	0	0	0	0	0.00534526214363303	0	0.0526756750670451	0	0.0685845419038248	0.197624471112405	0	0	0.00559827735174983	0	0.532690595503909	0	0	0.0360999789945939	0.00073005848223667	0	0	0	0.000799230817725389	0.0332672918373785	0	0	0.0651893034075504	0	0	0	0	0.000912018510551852	0	0	0.000378646848238721	0.000311624157618812	0.459067285847792	0	0.0444007626544987	0	0.000216135370416634	0.00101813306967559	0.0237854159826696	0	0	0	0	0.000842595477800835	0	0
MS00061	0	0.0137287084014292	0.0386662817414294	0	0	0.0138802889838582	0.0134507397200956	0	0	0	0	0	0	0	0.0670416743954127	0	0.00172247796208846	9.25309190889355e-05	0	0.147321562334437	0	0.00819946507687123	0.000376583128521414	0.00547521737291163	0.000142863449310781	0	0	0	0	0.141669745089237	0.0699380680230221	0	0	0	0.000893946342068867	0	0.00104614478232992	0	0	0.00229829348348735	0.0640821975638386	0	0.023307234659255	0	0	0	0	0	0	0	0	0.00041434168823895	0	0	0.0525887034243565	0	0	3.14711896516551e-05	0.035368453647143	0.0695538876504558	0.00480206648872952	0.0493306673956304	0	0	0	0.0598438734705007	0.000435640336885578	0
MS00062	0	0	0	0	0	0.197220270136835	0	0	0	0	0	0.261344589461462	0.0978117139792996	0.190018536191454	0.185473472950572	0	0	0.142556300118531	0	0	0	0	0.521191694973284	0	0.0990521939048138	0	0	0	0.0160543178659042	0	0.299388162268767	0	0	0	0	0.17356396654178	0.119117272658647	0	0	0.152540040150725	0.125214836743062	1.93262507619696e-05	0	0.000106134682414099	0	0.236345936505869	0	0.183677497338992	0	0	0	0	0	0.0619759518621088	0	0	0	0	0.000154381383938124	9.7908264635628e-05	0.272728685513555	0	0.0086596749973456	0	0.372006292643524	0.129135474481715	0.0806939076267967	0.00255542578742627
MS00063	0	0	0	0.10809842810858	0	0	0	0	0	0	0	0.00397668011515093	0	0	0.000792422878334078	0	0	0	0	0	0	0	0	0	0	0.000145864457431264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00756604433162343	0	0.00780033863212957	0	0.0161592413731316	0	0	0	0	0.00294880820388098	0	0.178860075668349	9.58068232065972e-05	0	0	0	0	0.00641866870925133	2.72614365045044e-05	0	0	0	0	0	0
MS00064	0	0	0	0	0	0	4.49623066387998e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.45683968561452e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20657504452908e-05	0	0	0	0	7.72928994342506e-05	0	0	0	0	0
MS00065	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7789075213917e-05	0	0	0	0	0	0	0	0	0	0.00770009933318669	0.00611449184791938	0	0.000370936577895911	0.00869086249013044	0	0.000841379692592215	0	3.66013173462337e-05	6.69473389220607e-05	0	0	0	0	0	0	0	0.011459799095695	0	0	0	0	0	0	0	0	0	0	0.000787812831088146	0	0.00293286764492629	0	0	0	0	0.00542068004962727	0.00316931585527691	0	0	0	0	0	0	0.0166534178324853	0
MS00066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02945058612612e-05	0	0	0	0	0	0	0	0	0	0	0	0.000149389802878491	0	0	0	0	0	8.13386590290806e-05	0	0	0	0	0	0	0	0	0	2.36331512435177e-05	0	0	0	5.33181930631624e-05	0	0	0	0	0	0
MS00067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.62831346055837e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68336091128429e-05	0.000626189622340445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00072	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24969287738158e-05	5.62631015290608e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.48719803785012e-05	0	0	0	0	0	0	0	0	0	0	0
MS00073	0	0	0	0	0	0	0	0	0	0	0.000323550367718279	0	0	0	0	0	0	0	0	0.00195300476632505	0	0	0	0	2.9604099478525e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00208986033728839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000114454623300908	0	0	0	0	0	0
MS00074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0545649859904175	0	0	0	0	0	0	0
MS00077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127384300980029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178895834174035	0	0	0	0	0	0	0	0	0	0	0
MS00079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.19014492423477e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.52422270756902e-05	0	0	0	0
MS00082	0	0	0	0	0	0.000103351346092448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00540939513284254	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175475099086529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70467715528038e-05
MS00083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15347230188069e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00084	0	0	0	0	0.00031415696013986	0.000119111066780548	0	0	0	0	0	0	0	0	0	0	0	9.12041136381332e-05	0	0	0	0	0.00145240859886318	0	0	0	0	0	0	0	0.0130090762374921	0	0	0	0	0	0.0100836808529417	0.000533601299520122	0	0	0	0	0	0	0	0	0	0	0	0.000322291698593128	0.000105371857373143	0	0	0	0.000109527108766805	0	0	0.000744264999464113	0	0	0	0	0	0	0	0	0	0.00423065686683835
MS00085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32083980474283e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169163776417141	0.000262809135007524	0	0	0.000157129173748662	0	0	0.00152068261998707	4.27005430606628e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00904313460825044	0
MS00086	0	0	0.000259654614703113	0	0	0	0.00633734121868422	0	0	0	0.0208794388125894	0.00419937098757085	6.31263786739257e-05	0	0	0	0	0	0	0.00632956141045735	0	0	0	0.000168360617653402	0	0	0	0	0	0.000113561905690394	0	0	0	0	0	0	0	0	0	0	0	4.22231178410808e-05	0.0202845855011149	2.75171478800781e-05	0.000136835259444387	0	0	0.00695426026398624	0	0	0.000918251216010741	0.000436197096528098	0	0	0	0.00058745980943008	0	5.64151785221862e-05	0	0	0	0.000105730973082204	0	0	0	0	0.000133493978421055	0
MS00087	0	0	0	0	0	4.01099342900775e-05	0	0	0	7.57985947302636e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000145187245159328	0	0.000134509580657948	0	0	0	0	0	0	0	0	0	0	0	0.00269162748112518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204769209893353	0	0	0	0	0	0	0	0	0	0	0	0
MS00088	0	0	0.000103860952507009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0979242530916347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00090	0	0	0	0	0.000145927859433288	0	0	0	0	0	0	0	0.00117698292931898	0	0	0	0	0	0	0	0	0	0	0	0.000372440982505589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52182927094838e-05	0	0.000103931616671859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.543772202234e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23048286335542e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.61669086762339e-05	0	0	0	0	0	0	0	0	0	0	0	0
MS00095	0	0	0	0	0	0	0	0	0	0	0	0.00354511825975226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104994051483582	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0117574465348843	0	0	0	0	0	0	0	0	0	0	1.94580418340031e-05	0.077300462546968
MS00096	0	0	0	0.000199764089341548	0.000466395632268507	0	0	0	0.000142063512319649	0.00710799637053467	0	0	0	0	0	0	9.40855273053003e-05	0	0	0.00066304783324265	0	0	0	0	0	0	0	5.3506935308434e-05	0	0	0	0.000104910163126977	0	0	0	0	0	0	0	0	0	0	0	0	0.0162302019386789	0	0	0	0	0.00185563898025715	0.0120754497322199	0	0	0	0	0	0	0	0	0.000339062217045905	0	0.00192842097324656	0	0	0	0	0.00342890548350184	0
MS00097	0	0	0	0	0	0	0	0	0	0	0	0	5.6760608767472e-05	0	0	0	0	0	0	7.98725152930156e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.35878770823697e-05	0	0	0	0	0	0	0	0	0	6.51057124985993e-05	0.000193653872622341	0	0	0	0	0	0	0	0	0	0	0.000163345257393579	0
MS00098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228198520762473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000641571252981416	0	0	0	0	0	0	0	0
MS00099	0	0	3.09329811637861e-05	0	0	0	0	0	0	0	0	0	0	0	1.99597510540942e-05	0	0	0	0	0.00452658717723525	0	0	1.61107994488639e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290408477560799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00100	0	0	2.68091431957542e-05	0.00334700378271165	0	0	0.000671707780715602	0	0	0.000189105649221761	8.19963629545988e-05	0.000579055474066473	0	0	0	0	0	0	0	4.17401320660775e-05	0	0	0	0	0	0	0.000126391791939946	2.87974553602539e-05	0	0	0	0	0	0	0	0.000237957147996665	0	0	0	0	0	0.00465102826899556	0	0	0	0	0	0.0150947355771899	0.00783469890940934	0.000315985054557067	0	0	0	0.0046411468290437	0	0.000415046125433045	0	0	0	0	0	0	0.00402719028213736	0	0	0	0.00738697055819716	0.0825929181622155
MS00101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000449155441740604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00993023388366161	0	0	0	0	0	0	0	0	0	0	0	0
MS00103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS00106	0.00489467111137107	0	0.0207706671565713	0.20579411698072	0.00438728917402397	0.00266579380438656	0.000200704830162892	0.0511068238978689	0	0.0170573754515322	0.013448098021436	0.0063843802908318	0.000549228739063779	0	0	0	0.00139018214999975	0	0.0563499175831016	0.0122111876497734	0	0.00262822392232549	0	0	0	0	0.00382605819973366	0.00711305604071011	0	0.0115757435078604	0	0.00661539393683747	0.000703931228921205	0	0.00211479122164861	0	0	0	0	0	0	0.000979598762463843	0.0030751705341021	0.00366886889594286	0.000309288087066292	0	0	0.00104296797346788	0	0	0	0	0	0	0	0.00439465899130349	0.00129602852627474	0	0	0	0	0	0.0052485510064336	0.0504156352733288	0	0	0	0
MS00107	0	0	0	0	0	0.00196047581911983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00058248294726563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000479217779363688	0	0	0	0.0132236406077418	0	0	0	0.000484335412456947	0
MS00108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000676421527061153	0	0	0	0	0	0	0	0	0	3.00760078148278e-05	0	0	1.75729677065585e-05	0	0	0	0	0.00117637466494611	0	0	0	0	0.000150608451943536	0	0.00340995415610883	0	0	0	0.00448996062248114	0	0	0	0	0	0	0.000638004771178936	0.00147658952018095	0	0	0	0	0	0	0	0	0	0	0
