X105_B	X10_B	X128_B	X12_B	X130_B	X133_B	X137_B	X150_B	X157_B	X172_B	X180_B	X181_B	X184_B	X201_B	X229_B	X238_B	X240_B	X256_B	X258_B	X263_B	X265_B	X268_B	X26_B	X272_B	X274_B	X275_B	X276_B	X281_B	X282_B	X332_B	X335_B	X338_B	X341_B	X343_B	X350_B	X367_B	X377_B	X383_B	X385_B	X397_B	X39_B	X42_B	X45_B	X51_B	X521_B	X526_B	X527_B	X536_B	X544_B	X549_B	X560_B	X565_B	X567_B	X572_B	X582_B	X585_B	X587_B	X589_B	X590_B	X591_B	X599_B	X608_B	X615_B	X624_B	X633_B	X637_B	X78_B	X87_B
MN00233	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200811980167161	0	0	0	0	0	0	0	0	0	0	0	0	0.0202915697891373	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000152512580669889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000800859166015776	0	0	0	0	4.51335289194897e-05	0	0	0
MN00234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.83177998970306e-06	0	0	0	0	0	0	2.65713819967134e-05	0	0	0	0	0	0	0	0	0	1.58758957924898e-05	0	0	0	0	0	0	0	0	9.90076104721482e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00235	0	0.000856980220387853	0	0	0	0	0	0	0.00014838469260342	0	0	0	8.46798159549712e-05	3.32600748102643e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109715131395051	0	0.000156922586467134	0	0	0	0	0	0	0	2.29697419431285e-05	0	0	0	0.000599649049947577	0	0	0	0	0	5.58336343066598e-05	0	0	0	0	0	0	0	0	0	0.000923704560305285	0	0	0	0	0	6.57948867082243e-05	0	0	0.000125163416048842
MN00236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24813278394837e-05	0	0	0
MN00237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00331792984561253	0	0	0
MN00238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023367476779949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126659878549682	0	0	0
MN00239	0.000408878298356548	0	0.000194666187387749	0	0	6.4360035411132e-05	0	0	0	2.43068156051539e-05	6.46115539057596e-05	0	4.57588711868246e-05	0	0.000180024403024372	0	0	7.46379989309895e-05	0	6.17372597353948e-05	0.00035456450920177	0.00102836330514512	0.00537927936311718	0	0	8.65517946329769e-05	8.72942155849381e-05	0	9.4003912094744e-05	5.40529929697985e-05	4.15143436467797e-05	0	0	0.000533443194104162	0	0	0.000338829966602688	0	0.0014134884489214	0.000171380882187802	0.000214182955180488	0.000117854600602513	0	0.000281873180663224	0	8.49845234845794e-05	0	0.000800243275743901	9.32858640301419e-06	0	0.000107931035551546	0	0.000220217881121521	0.000393998188967522	0	0.000592581951245605	3.57026285931243e-05	0.000120525269793399	0	0.000208373272813216	0.000596574312466312	0.000507653720938514	0.000132855415243226	0.000256802046615125	0	0.000133282598321504	0.00122497470104769	0.000135768492607489
MN00240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000414034556620014	0	0	0	0	0	0	0	0	0
MN00242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.04417110323329e-05	0.000188095863311839	0	0	0	0	0	7.39531219150816e-05	0	0	0	0	0	0	0	0	0	0.000808976986266515	0	0	0	0	5.63600707446907e-05	0	5.091301964989e-05	0	8.21153881486081e-05	0	0	0.000145750094226253	0	0	0	0	1.75726425717575e-05	0	0	0	0	0.00020028431696808	4.62978495505582e-05	0.000131221777091511	0	0	0	2.88700117532426e-05	0
MN00243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.57600575033565e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.000224023754800597	0	0	0	2.76703056377037e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72846687603821e-05	0	0	0	0	0	1.89411943684031e-05	0	0	0	0	0
MN00244	0	0	0	0	0	0	0	0	0	0	0	0	2.7176993586446e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22308371754552e-05	0	0	0
MN00245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117711411871541	1.69145311203213e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67299317206362e-05	0	0	0	0	0	0
MN00246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00186195645495797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.41260899942469e-05	0	0	0
MN00247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000680997861073271	0	0	0
MN00248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000446776130838642	0	0	0
MN00249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35402046916569e-05	0	0	0
MN00250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.76497084361621e-05	0	0.000453902057438573	0	0	0	0	0	0	0	0	0	0	0
MN00252	0	0	0	0.000922693830232347	0	0	0	0	0	8.28928094527005e-05	0	0	0	0.000225246860467325	0	0	0	0	0	0	0	0	0	0	0	0.000662313123311395	0	0	0	0.000260622675080804	0.000566075890625953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000165838059153112	0	0	0	0	0	0	0	0	0	0	0
MN00253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60034729425136e-05	0	0	0
MN00254	0	0	0	0	0	0.000201851304449798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141296067689915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000356589930812715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000936380244897464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230721815848591	0	0	0
MN00258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189060710918153	0	0	0
MN00259	0	0.00077657326201422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0287026366991518	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70467931887135e-05	0	0.00101087957743843	0	0	0	0	0	0	0	0	0	0	0.00204501348739177	0	0	0
MN00261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.41517429739181e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000468164421724836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00085930697151321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00167685752056166	0	0	0
MN00265	0	0	0.000341651052133869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104583761439978	0	0	0
MN00266	0	0	0	0	0.0019036550182666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00489922443374999	0.012583309414498	0	0	0	0	0	0.0130384010710823	0	0	0	0	0	0.000869028262704398	0	0	0	0	0	0	0.0528214076213046	0	0	0	0	0	0	0	0.000253261126132055	0	0	0
MN00267	0	0	0	0	0	0	0	0	0	0	0	0	0.00198898794516643	0	0	0	0	0	0	0	0	0.000281747943319602	0	0	0.00655721354310528	0	0	0	0	0	0.00287743407580146	0	0	0	0	0.00117981486301077	0	0	0	0	0.000217165828350632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188573215386062	0	0	0	0	0	0	0	0	0
MN00268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000754165881816338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000631423570828219	0	0	0
MN00269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133495072102857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000435468555045955	0	0	0
MN00270	0	0	0	0	0	1.43534230776372e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00271	0	0	0.00490001349393079	0	0	0	0.00123289543964182	0	0.00263868343837484	0.000293247056262059	0	0.000626716351209346	0	0	0.00723064040261287	0	0.299660939049557	0.00145361337504434	0.0101992374572716	0.00664955316681782	0	0.00230592568733838	0	0.0052476990618449	0.0124698096111074	0	0	0.000463619175225079	0	0	0.00178097246014988	0.00508460234336473	0	0	0	0	0	0.00268712137634825	0	0	0.00765268421738957	0.000977222665084861	0	0.00143387162699947	0.0196643555043331	0	0.0372710818194411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047284194306803	0	0.0082597279930742	0.000278193631710984	0
MN00272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130699271179382	0	0	0
MN00273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000944296712754057	0	0	0
MN00274	0	0	0	0	0	0	0	0	0	0	0	0	6.6555971706264e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29298079605267e-05	0	0	0
MN00275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52456146859043e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00208703424048987	0	0	0
MN00276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84780666847634e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000607814647704683	0	0	0
MN00277	0	0	0	0	0	0	0	0.000951109924375872	0	0	0	0	0	0.000111775236867466	0	0.000865632914417486	0	0	0	0	0	0.000347861209057309	0	9.5304896769112e-05	0	0	0	0	0.000135012625390079	0	0.012399125036151	0	0	0	0	0	0	0	0.000174859218395817	0	0.000469911737585074	0	0	0	0	0	0	0.000768831151418042	0	0	4.07170738698611e-05	0	0.00311510880710125	0	0	0	0	0	0	0	0.000314815235311012	0	3.89369819836529e-05	0	0	0	2.94756872411092e-05	0
MN00278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00929244087421526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.69897693839625e-05	0	0	0
MN00281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.35180195485707e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.94483515827477e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64267185643652e-05	0	0	0
MN00282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106242032855052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.70172948952115e-05	0	0	0	0	0	0	8.03260140187761e-05	0	0	0	0	0	0	0	0	0	0	0
MN00283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.98285870795977e-05	0	0	0	0	5.7617059523069e-05	0	0	0	0	0	0.00137280659250493	0	0	3.87968854096292e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.70018256706292e-05	5.21870098825351e-05	0	0	0	0	0	0	0	0
MN00284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130052335892331	0	0	0	0	0	0	0	0	0	0	0	0	4.54444827714758e-05	0	0	0
MN00285	0	0	0	0	0	1.87091863508746e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.05696878619889e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00335526934819536	0	0	0
MN00286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0324487176063244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0117858001758667	0	0	0
MN00288	0	0	0	0.0141883189917253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019895358774225	0	0	0	0	0	0	0	0	0.00279467476442613	0	1.93760038712716e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00445126074727449	0	0.00959806974646233	0	0	0.000409567225131468	0	0	0	0	0	0	0	0.0297493588044686	0	0	0
MN00289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123593459042652	0	0	0
MN00290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97003573187755e-05	0	0	0
MN00292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19909653202193e-05	0	0	0
MN00293	0	0	0	0	0	0	0	0	0	0	0	0	0.000809592833095054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20399256151065e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3394123979035e-05	0	0.00559237235936988	0	0	0	0	0	0	0	0	0	0	0.000219785291312189	0	0	0
MN00294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000562657256391133	0	0.000365390905308084	0	0	0
MN00295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52786201881904e-05	0	0.0203207933055256	0	0	0	0	0	0	0	0	0	0	0.00705313539649039	0	0	0
MN00296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.52243582024071e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00695008358636529	0	0	0
MN00298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00299	0	0	0.00167525770431881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000345881094059652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010455932965558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25395615773501e-05	0	0	0
MN00301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.77361514937071e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00475527093503644	0	0	0
MN00304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0117425152321653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000246491246421725	0	0	0
MN00305	0	0	0	0.000368192164445504	0	0	0.00106673743510248	0.00202276911069132	0	0.0121151805567016	0	0	0	0	0	0	0	0	0	0	1.36078735700362e-05	0	0	0	0	0	0	0.000238024965881401	0	0.0011177856831206	0.000674417000991966	0.000442457893986669	0.00150366346984107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000585053383148508	0	0	0	0	0	0.00136829810620123	0.00147932620864657	0	0
MN00306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000453140920836044	0	0	0
MN00307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00308	0.00168554704123955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011558667481685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00309	2.59539415231573e-05	0	0.000648630925775209	0	0	0	0	0	0	0	0	0.000171550009224396	0	0	0.0176620063937477	0	0.0322685373888991	0	0	0.00383708771143235	0.00134183584721959	0.00109226654599812	0	0	0	0	0	0	0.00383808825663239	4.63449526514309e-05	0.00190816523934374	0	0	0	0	0	0	0	0	0.00177808655695485	0.000294493164812798	0.00555119852007428	0	0.0139912442666685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000373253739632782	0	0.00224740631884116	0.000140205930420504	0.0381506115440526	0.000134168410527883	0.0130599310251169
MN00310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98081294350061e-05	0	0	0	0	0	0	0	0	0
MN00311	0	0	0	0	0	0	0	0	0	0.00017867321234759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105583165951515	0	0	0	0	0	0	0	0	0	0	0	0	0.000197987813950157	0	0	0
MN00312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000968042103463148	0	0	0
